Month,Reporting org id,Reporting org name,Reporting org type,Sector,Receiver org id,Receiver org name,Humanitarian?,Strict?,Transaction type,Activity id,Net money,Total money,Notes
#date+month,#org+id,#org+name,#org+type,#sector,#org+id+receiver,#org+name+receiver,#indicator+bool+humanitarian,#indicator+bool+strict,#x_transaction_type,#activity+code,#value+net,#value+total,#description
2025-04,do-374,Uber Technologies Inc.,70,Information technology,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,599,250000,250000,"CHF 243,773. Part of $500,00 commitment to humanitarian efforts in Ukraine and neighboring countries. "
2025-04,do-374,Uber Technologies Inc.,70,Information technology,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],1,1,commitments,600,1000000,1000000,In-app donation with 1:1 match up to $1 million.
2025-04,do-374,Uber Technologies Inc.,70,Information technology,XM-DAC-41140,World Food Programme (WFP),1,1,spending,601,500000,500000,In-kind services - estimated value of delivery support for humanitarian efforts in Ukraine and neighboring countries. 
2025-04,do-374,Uber Technologies Inc.,70,Information technology,XM-DAC-41140,World Food Programme (WFP),1,1,spending,659,32500,32500,Donation from Uber Netherlands (Uber Portier B.V.)
2025-04,do-488,UCB,70,Health care,ro-2,Unspecified (see notes),1,1,commitments,764,306156,306156,"€300,000 cash donation to the German International Rescue Committee and the Belgian International Red Cross. In addition, UCB has donated millions of doses of medicine."
2025-04,do-375,Ukrainian Credit Union ,70,Financials,ro-107,The Canada-Ukraine Foundation [NGO],1,1,commitments,602,79000,79000,"$100,000 CAD donation from Toronto-based bank."
2025-04,do-376,Unilever,70,Consumer staples,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,commitments,603,2001470,2001470,"€1.9 million of goods, primarily essential hygiene products such as soap, shampoo, dental care products and nappies."
2025-04,do-376,Unilever,70,Consumer staples,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,604,1474767,1474767,"€1.4 million of goods, primarily essential hygiene products such as soap, shampoo, dental care products and nappies."
2025-04,do-376,Unilever,70,Consumer staples,ro-2,Unspecified (see notes),1,1,commitments,605,1790788,1790788,"€1.7 million of goods, primarily essential hygiene products such as soap, shampoo, dental care products and nappies."
2025-04,do-377,Union Pacific Railroad,70,Industrials,ro-5,American Red Cross,1,1,commitments,606,250000,250000,"Union Pacific is making a donation of $500,000 to support humanitarian relief in Ukraine. Giving will be split evenly between the American Red Cross and Save the Children. "
2025-04,do-377,Union Pacific Railroad,70,Industrials,GB-COH-213890,Save the Children [NGO],1,1,commitments,607,250000,250000,"Union Pacific is making a donation of $500,000 to support humanitarian relief in Ukraine. Giving will be split evenly between the American Red Cross and Save the Children. "
2025-04,do-378,United Health Foundation,70,Health care,ro-29,Direct Relief [NGO],1,1,commitments,608,500000,500000,"Company-sponsored foundation. The United Health Foundation, the philanthropic foundation of UnitedHealth Group (NYSE: UNH), announced a $500,0000 donation to Direct Relief to provide emergency medical supplies including critical care medicines, oxygen concentrators, antibiotics and other medical equipment to the Ukrainian Ministry of Health. USD 500000."
2025-04,do-378,United Health Foundation,70,Health care,GB-COH-213890,Save the Children [NGO],1,1,commitments,609,500000,500000,"Company-sponsored foundation. The United Health Foundation, the philanthropic foundation of UnitedHealth Group (NYSE: UNH), announced a $500,000 donation to Save the Children, the U.S. affiliate of Save the Children International, to support its Ukraine Crisis Relief Fund to provide children and families with immediate aid such as food, water, hygiene kits and psychosocial support. USD 500000."
2025-04,do-472,United Internet AG,70,Communications services,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,746,1123596,1123596,Cash donation to UNICEF National Committee Germany
2025-04,do-418,"United Parcel Service, Inc.",70,Industrials,XM-DAC-41140,World Food Programme (WFP),1,1,spending,661,50000,50000,Donation from the UPS Foundation.
2025-04,do-379,Valentino,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,610,557975,557975,"€500,000 donation from Italian luxury group. "
2025-04,do-380,Vanguard,70,Financials,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,611,23694,23694,"CHF 22,803 from investment management firm delivered through Charities Aid Foundation."
2025-04,do-381,Vantage Towers,70,Communications services,ro-49,Interchurched Aid [NGO],1,1,commitments,612,13747,13747,"Donations from Vodafone-linked companies and employees.€25,000 to UNHCR, €12,500 to Interchurched Aid in Hungary, and €12,500 to the Romanian Red Cross."
2025-04,do-381,Vantage Towers,70,Communications services,ro-93,Romanian Red Cross,1,1,commitments,613,13747,13747,"Donations from Vodafone-linked companies and employees.€25,000 to UNHCR, €12,500 to Interchurched Aid in Hungary, and €12,500 to the Romanian Red Cross."
2025-04,do-381,Vantage Towers,70,Communications services,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,614,27494,27494,"Donations from Vodafone-linked companies and employees.€25,000 to UNHCR, €12,500 to Interchurched Aid in Hungary, and €12,500 to the Romanian Red Cross."
2025-04,do-382,Verizon Communications Inc. ,70,Communications services,ro-54,International Medical Corps (IMC) [NGO],1,1,commitments,615,250000,250000,"$750,000 donation to support crisis relief efforts distributed among organizations working to provide relief to Ukrainian refugees."
2025-04,do-382,Verizon Communications Inc. ,70,Communications services,GB-COH-213890,Save the Children [NGO],1,1,commitments,616,250000,250000,"$750,000 donation to support crisis relief efforts distributed among organizations working to provide relief to Ukrainian refugees."
2025-04,do-382,Verizon Communications Inc. ,70,Communications services,ro-150,USA for UNHCR,1,1,commitments,617,250000,250000,"$750,000 donation to support crisis relief efforts distributed among organizations working to provide relief to Ukrainian refugees."
2025-04,do-383,VF Foundation,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,618,250000,250000,Donation from the parent company of The North Face and other brands.
2025-04,do-384,Visa Foundation,70,Financials,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,619,1900000,1900000,Grant of $2 million grant to the US Fund for UNICEF to support humanitarian aid to the people of Ukraine. 
2025-04,do-385,Vodafone,70,Communications services,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,620,112360,112360,"GBP 100,000. "
2025-04,do-386,Vodafone Czech Republic a.s.,70,Communications services,CZ-ICO-25755277,People in Need [NGO],1,1,commitments,621,85780,85780,"Donations from Vodafone-linked companies and employees, €78,000 to support the NGO People in Need"
2025-04,do-387,Vodafone Germany,70,Communications services,ro-13,Aktion Deutschland Hilft [NGO],1,1,commitments,622,219932,219932,"Donations from Vodafone-linked companies and employees. erman NGO ‘Aktion Deutschland Hilft’, a coordinating agency that funnels directly into German as well as local NGOs active in Ukraine.  €200k collected so far."
2025-04,do-388,Vodafone Group Foundation,70,Communications services,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,623,549875,549875,Donations from Vodafone-linked companies and employees. €500k to UNHCR.
2025-04,do-389,Vodafone Hungary,70,Communications services,ro-48,Hungarian Interchurch Aid [NGO],1,1,commitments,624,54988,54988,Donations from Vodafone-linked companies and employees. €100k has been donated through the line up to March 1st. Vodafone Hungary will split half of the amount it received from Group Foundation between 2 charity organisations: Hungarian Charity Service of the Order of Malta and Hungarian Interchurch Aid.
2025-04,do-389,Vodafone Hungary,70,Communications services,ro-100,Sovereign Military Order of Malta,1,1,commitments,625,54988,54988,Donations from Vodafone-linked companies and employees. €100k has been donated through the line up to March 1st. Vodafone Hungary will split half of the amount it received from Group Foundation between 2 charity organisations: Hungarian Charity Service of the Order of Malta and Hungarian Interchurch Aid.
2025-04,do-390,Vodafone Italy Foundation,70,Communications services,ro-59,Italian Red Cross,1,1,commitments,626,109976,109976,"Donations from Vodafone-linked companies and employees. donated €200K, split between Croce Rossa Italiana for necessities in Ukraine including water, blankets, and medicines, and Maria Francesca Rava Foundation to support paediatric hospitals in Ukraine."
2025-04,do-390,Vodafone Italy Foundation,70,Communications services,ro-65,Maria Francesca Rava Foundation [NGO],1,1,commitments,627,109976,109976,"Donations from Vodafone-linked companies and employees. donated €200K, split between Croce Rossa Italiana for necessities in Ukraine including water, blankets, and medicines, and Maria Francesca Rava Foundation to support paediatric hospitals in Ukraine."
2025-04,do-391,Vodafone Luxembourg Foundation,70,Communications services,ro-64,Luxembourg Red Cross,1,1,commitments,628,6817,6817,"Donations from Vodafone-linked companies and employees. Luxembourg employees are donating to Red Cross Luxembourg, with funds matched by Vodafone Luxembourg Foundation (€6,200 raised to date including match)."
2025-04,do-392,Vodafone Romania,70,Communications services,ro-9,Association for Community Relations [NGO],1,1,commitments,629,43990,43990,"Donations from Vodafone-linked companies and employees. €40,000 towards Association for Community Relations ‘Hope for Ukraine Fund’ for long and medium-term help for children."
2025-04,do-392,Vodafone Romania,70,Communications services,ro-31,Doctors for Romania Association [NGO],1,1,commitments,630,16496,16496,"Donations from Vodafone-linked companies and employees.€15,000 to Asociatia Medici pentru Romania (Doctors for Romania Association)"
2025-04,do-392,Vodafone Romania,70,Communications services,ro-38,Fundatia Mereu Aproape [NGO],1,1,commitments,631,32992,32992,"Donations from Vodafone-linked companies and employees.€30,000 allocated to Funaria Mereu Aproape to build a refugee camp for 240 refugees (woman and children) in Radauti, near the border"
2025-04,do-392,Vodafone Romania,70,Communications services,ro-62,Jesuit Refugee Service [NGO],1,1,commitments,632,10997,10997,"Donations from Vodafone-linked companies and employees. €10,000 to Jesuit Refugee Service to cover unmet and urgent needs for accommodation, transport, food and hygiene products"
2025-04,do-393,Vodafone Spain Foundation,70,Communications services,GB-COH-213890,Save the Children [NGO],1,1,commitments,633,27491,27491,Donations from Vodafone-linked companies and employees. Vodafone Spain Foundation donated €25K to Save the Children
2025-04,do-394,Vodafone UK,70,Communications services,GB-CHC-220949,British Red Cross Society ,1,1,commitments,634,329700,329700,Donations from Vodafone-linked companies and employees £250K donation to the British Red Cross (BRC) 
2025-04,do-504,Volksbank eG Braunschweig Wolfsburg,70,Financials,ro-40,German Red Cross,1,1,commitments,789,101701,101701,"€ 100,000 donation for an emergency aid project in Ukraine. "
2025-04,do-395,Volkswagen AG,70,Consumer discretionary,ro-132,UNO-Flüchtlingshilfe (Germany for UNHCR),1,1,commitments,635,1108400,1108400,Part of a commitment of at least €5.5 million donated by the Volkswagen group of companies.
2025-04,do-396,Volvo,70,Consumer discretionary,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,747,512571,512571,Cash donation to UNICEF National Committee Sweden
2025-04,do-396,Volvo,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,636,205570,205570,"SEK 2,000,000. "
2025-04,do-397,Wabtec Foundation,70,Industrials,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],1,1,commitments,637,50000,50000,Donation from company-linked foundation. 
2025-04,do-397,Wabtec Foundation,70,Industrials,ro-154,World Central Kitchen [NGO],1,1,commitments,638,50000,50000,Donation from company-linked foundation. 
2025-04,do-507,Wacker Chemie AG,70,Materials,ro-40,German Red Cross,1,1,spending,824,596505,596505,"€ 600,000 donation to support the war-affected regions and the numerous refugees"
2025-04,do-485,Weleda AG,70,Consumer Discretionary,ro-2,Unspecified (see notes),1,1,commitments,761,104069,104069,"€100,000 of cash and relief supplies donated to Caritas International and Doctors Without Borders"
2025-04,do-398,WELL Health Technologies,70,Health care,ro-123,United Nations Children's Fund (UNICEF) Canada,1,1,commitments,639,79000,79000,"CAD 100,000 to support the 7.5 million Ukrainian children who have been harmed or may be in immediate danger."
2025-04,do-399,Wells Fargo & Company,70,Financials,ro-1,Multiple (see notes),1,1,commitments,640,1000000,1000000,"To the American Red Cross, World Central Kitchen and the United Service Organizations."
2025-04,do-400,Western Union Foundation,70,Financials,ro-54,International Medical Corps (IMC) [NGO],1,1,commitments,641,100000,100000,"Western Union, its employees, and the Western Union Foundation have pledged up to $500,000 USD in aid to the people of Ukraine. The Western Union Foundation announced its first donation of $100,000 to International Medical Corps, providing medical aid and supplies, mental health support and protection services to those who have fled to Poland, Moldova, and Romania. "
